match_id,season,team,player,runs,balls,fours,sixes,strike_rate,dismissal
166,2022,Punjab Kings,Jonny Bairstow,46,64,4,0,71.88,run out
166,2022,Punjab Kings,Arshdeep Singh,4,22,0,0,18.18,lbw
166,2022,Punjab Kings,Kagiso Rabada,5,5,0,0,100.0,caught
166,2022,Punjab Kings,Sam Curran,2,7,0,0,28.57,bowled
166,2022,Punjab Kings,Rishi Dhawan,2,14,0,0,14.29,caught
166,2022,Kolkata Knight Riders,Shreyas Iyer,50,62,2,0,80.65,caught
166,2022,Kolkata Knight Riders,Venkatesh Iyer,69,74,2,4,93.24,lbw
166,2022,Kolkata Knight Riders,Andre Russell,45,61,0,1,73.77,caught
166,2022,Kolkata Knight Riders,Sunil Narine,35,52,1,2,67.31,caught
166,2022,Kolkata Knight Riders,Pat Cummins,5,20,0,0,25.0,not out
166,2022,Kolkata Knight Riders,Rinku Singh,3,11,0,0,27.27,run out
166,2022,Kolkata Knight Riders,Nitish Rana,0,1,0,0,0.0,lbw
166,2022,Kolkata Knight Riders,Varun Chakravarthy,0,1,0,0,0.0,bowled
167,2022,Sunrisers Hyderabad,Kane Williamson,43,56,4,1,76.79,lbw
167,2022,Sunrisers Hyderabad,Abhishek Sharma,21,30,0,1,70.0,bowled
167,2022,Sunrisers Hyderabad,Heinrich Klaasen,16,19,1,1,84.21,not out
167,2022,Sunrisers Hyderabad,Aiden Markram,76,89,7,1,85.39,lbw
167,2022,Sunrisers Hyderabad,Bhuvneshwar Kumar,6,11,0,0,54.55,caught
167,2022,Sunrisers Hyderabad,T Natarajan,4,4,0,0,100.0,bowled
167,2022,Sunrisers Hyderabad,Washington Sundar,2,22,0,0,9.09,caught
167,2022,Sunrisers Hyderabad,Marco Jansen,0,3,0,0,0.0,run out
167,2022,Mumbai Indians,Rohit Sharma,49,58,4,2,84.48,lbw
167,2022,Mumbai Indians,Ishan Kishan,47,66,1,3,71.21,lbw
167,2022,Mumbai Indians,Suryakumar Yadav,10,13,0,0,76.92,lbw
167,2022,Mumbai Indians,Hardik Pandya,0,4,0,0,0.0,lbw
167,2022,Mumbai Indians,Kieron Pollard,10,21,0,0,47.62,bowled
167,2022,Mumbai Indians,Jasprit Bumrah,19,20,0,0,95.0,run out
167,2022,Mumbai Indians,Tilak Varma,0,2,0,0,0.0,run out
167,2022,Mumbai Indians,Tim David,1,8,0,0,12.5,run out
168,2022,Punjab Kings,KL Rahul,38,56,3,0,67.86,lbw
168,2022,Punjab Kings,Shikhar Dhawan,37,56,1,0,66.07,lbw
168,2022,Punjab Kings,Liam Livingstone,29,44,2,0,65.91,bowled
168,2022,Punjab Kings,Jonny Bairstow,24,27,2,0,88.89,run out
168,2022,Punjab Kings,Arshdeep Singh,10,12,0,0,83.33,not out
168,2022,Punjab Kings,Kagiso Rabada,58,77,1,3,75.32,caught
168,2022,Punjab Kings,Sam Curran,1,17,0,0,5.88,lbw
168,2022,Punjab Kings,Rishi Dhawan,0,2,0,0,0.0,bowled
168,2022,Lucknow Super Giants,KL Rahul,1,10,0,0,10.0,lbw
168,2022,Lucknow Super Giants,Quinton de Kock,8,18,0,0,44.44,run out
168,2022,Lucknow Super Giants,Marcus Stoinis,39,52,2,2,75.0,bowled
168,2022,Lucknow Super Giants,Deepak Hooda,41,48,3,2,85.42,caught
168,2022,Lucknow Super Giants,Avesh Khan,6,22,0,0,27.27,run out
168,2022,Lucknow Super Giants,Krunal Pandya,30,36,2,1,83.33,run out
168,2022,Lucknow Super Giants,Ayush Badoni,7,9,0,0,77.78,run out
168,2022,Lucknow Super Giants,Nicholas Pooran,2,7,0,0,28.57,lbw
169,2022,Kolkata Knight Riders,Shreyas Iyer,18,20,1,1,90.0,not out
169,2022,Kolkata Knight Riders,Venkatesh Iyer,77,97,1,1,79.38,lbw
169,2022,Kolkata Knight Riders,Andre Russell,67,84,1,4,79.76,run out
169,2022,Kolkata Knight Riders,Sunil Narine,5,19,0,0,26.32,not out
169,2022,Kolkata Knight Riders,Pat Cummins,16,25,1,1,64.0,caught
169,2022,Kolkata Knight Riders,Rinku Singh,12,20,0,0,60.0,run out
169,2022,Kolkata Knight Riders,Nitish Rana,0,5,0,0,0.0,caught
169,2022,Kolkata Knight Riders,Varun Chakravarthy,1,6,0,0,16.67,bowled
169,2022,Royal Challengers Bangalore,Virat Kohli,67,83,2,3,80.72,not out
169,2022,Royal Challengers Bangalore,Faf du Plessis,14,16,0,0,87.5,not out
169,2022,Royal Challengers Bangalore,Glenn Maxwell,10,18,1,0,55.56,caught
169,2022,Royal Challengers Bangalore,Dinesh Karthik,79,97,2,0,81.44,run out
169,2022,Royal Challengers Bangalore,Harshal Patel,14,32,0,0,43.75,lbw
169,2022,Royal Challengers Bangalore,Mohammed Siraj,0,5,0,0,0.0,not out
169,2022,Royal Challengers Bangalore,Wanindu Hasaranga,0,2,0,0,0.0,lbw
169,2022,Royal Challengers Bangalore,Shahbaz Ahmed,2,18,0,0,11.11,caught
170,2022,Sunrisers Hyderabad,Kane Williamson,44,60,4,1,73.33,not out
170,2022,Sunrisers Hyderabad,Abhishek Sharma,31,37,2,0,83.78,not out
170,2022,Sunrisers Hyderabad,Heinrich Klaasen,7,7,0,0,100.0,run out
170,2022,Sunrisers Hyderabad,Aiden Markram,11,22,1,0,50.0,bowled
170,2022,Sunrisers Hyderabad,Bhuvneshwar Kumar,11,31,1,0,35.48,run out
170,2022,Sunrisers Hyderabad,T Natarajan,15,33,1,0,45.45,lbw
170,2022,Sunrisers Hyderabad,Washington Sundar,22,25,0,1,88.0,lbw
170,2022,Sunrisers Hyderabad,Marco Jansen,15,22,1,0,68.18,bowled
170,2022,Kolkata Knight Riders,Shreyas Iyer,65,72,3,3,90.28,bowled
170,2022,Kolkata Knight Riders,Venkatesh Iyer,58,58,1,3,100.0,run out
170,2022,Kolkata Knight Riders,Andre Russell,26,26,1,0,100.0,lbw
170,2022,Kolkata Knight Riders,Sunil Narine,5,21,0,0,23.81,lbw
170,2022,Kolkata Knight Riders,Pat Cummins,8,10,0,0,80.0,caught
170,2022,Kolkata Knight Riders,Rinku Singh,1,20,0,0,5.0,bowled
170,2022,Kolkata Knight Riders,Nitish Rana,5,22,0,0,22.73,lbw
170,2022,Kolkata Knight Riders,Varun Chakravarthy,3,4,0,0,75.0,caught
171,2022,Gujarat Titans,Hardik Pandya,25,25,2,1,100.0,not out
171,2022,Gujarat Titans,Shubman Gill,71,74,1,3,95.95,lbw
171,2022,Gujarat Titans,David Miller,4,10,0,0,40.0,not out
171,2022,Gujarat Titans,Matthew Wade,64,80,0,4,80.0,run out
171,2022,Gujarat Titans,Mohammed Shami,13,30,1,0,43.33,lbw
171,2022,Gujarat Titans,Rashid Khan,16,23,0,0,69.57,run out
171,2022,Gujarat Titans,Wriddhiman Saha,2,17,0,0,11.76,lbw
171,2022,Gujarat Titans,Lockie Ferguson,3,6,0,0,50.0,not out
171,2022,Sunrisers Hyderabad,Kane Williamson,1,20,0,0,5.0,bowled
171,2022,Sunrisers Hyderabad,Abhishek Sharma,65,85,6,3,76.47,caught
171,2022,Sunrisers Hyderabad,Heinrich Klaasen,23,40,0,1,57.5,bowled
171,2022,Sunrisers Hyderabad,Aiden Markram,22,30,0,0,73.33,lbw
171,2022,Sunrisers Hyderabad,Bhuvneshwar Kumar,2,22,0,0,9.09,caught
171,2022,Sunrisers Hyderabad,T Natarajan,19,20,1,1,95.0,run out
171,2022,Sunrisers Hyderabad,Washington Sundar,1,1,0,0,100.0,caught
171,2022,Sunrisers Hyderabad,Marco Jansen,4,4,0,0,100.0,not out
172,2022,Rajasthan Royals,Sanju Samson,1,5,0,0,20.0,bowled
172,2022,Rajasthan Royals,Jos Buttler,7,11,0,0,63.64,not out
172,2022,Rajasthan Royals,Yashasvi Jaiswal,42,49,3,1,85.71,bowled
172,2022,Rajasthan Royals,Devdutt Padikkal,8,26,0,0,30.77,run out
172,2022,Rajasthan Royals,Trent Boult,69,87,0,0,79.31,lbw
172,2022,Rajasthan Royals,Yuzvendra Chahal,29,44,2,1,65.91,caught
172,2022,Rajasthan Royals,Shimron Hetmyer,1,4,0,0,25.0,bowled
172,2022,Rajasthan Royals,Ravichandran Ashwin,21,31,2,0,67.74,caught
172,2022,Sunrisers Hyderabad,Kane Williamson,59,65,4,3,90.77,caught
172,2022,Sunrisers Hyderabad,Abhishek Sharma,24,25,2,1,96.0,bowled
172,2022,Sunrisers Hyderabad,Heinrich Klaasen,10,12,0,0,83.33,not out
172,2022,Sunrisers Hyderabad,Aiden Markram,24,42,0,1,57.14,caught
172,2022,Sunrisers Hyderabad,Bhuvneshwar Kumar,12,27,0,0,44.44,caught
172,2022,Sunrisers Hyderabad,T Natarajan,0,3,0,0,0.0,run out
172,2022,Sunrisers Hyderabad,Washington Sundar,0,4,0,0,0.0,not out
172,2022,Sunrisers Hyderabad,Marco Jansen,3,5,0,0,60.0,run out
173,2022,Chennai Super Kings,MS Dhoni,45,63,4,2,71.43,caught
173,2022,Chennai Super Kings,Ruturaj Gaikwad,48,49,1,0,97.96,caught
173,2022,Chennai Super Kings,Devon Conway,73,76,5,4,96.05,not out
173,2022,Chennai Super Kings,Ambati Rayudu,5,10,0,0,50.0,lbw
173,2022,Chennai Super Kings,Ravindra Jadeja,34,47,2,1,72.34,not out
173,2022,Chennai Super Kings,Deepak Chahar,1,17,0,0,5.88,bowled
173,2022,Chennai Super Kings,Moeen Ali,1,13,0,0,7.69,not out
173,2022,Chennai Super Kings,Mitchell Santner,0,5,0,0,0.0,run out
173,2022,Royal Challengers Bangalore,Virat Kohli,33,33,1,1,100.0,not out
173,2022,Royal Challengers Bangalore,Faf du Plessis,11,29,0,0,37.93,run out
173,2022,Royal Challengers Bangalore,Glenn Maxwell,37,56,1,0,66.07,run out
173,2022,Royal Challengers Bangalore,Dinesh Karthik,38,39,0,1,97.44,not out
173,2022,Royal Challengers Bangalore,Harshal Patel,67,73,3,4,91.78,bowled
173,2022,Royal Challengers Bangalore,Mohammed Siraj,26,32,1,0,81.25,lbw
173,2022,Royal Challengers Bangalore,Wanindu Hasaranga,0,5,0,0,0.0,run out
173,2022,Royal Challengers Bangalore,Shahbaz Ahmed,0,1,0,0,0.0,bowled
174,2022,Lucknow Super Giants,KL Rahul,58,76,5,3,76.32,not out
174,2022,Lucknow Super Giants,Quinton de Kock,5,17,0,0,29.41,lbw
174,2022,Lucknow Super Giants,Marcus Stoinis,69,71,6,4,97.18,run out
174,2022,Lucknow Super Giants,Deepak Hooda,61,69,3,1,88.41,caught
174,2022,Lucknow Super Giants,Avesh Khan,0,1,0,0,0.0,bowled
174,2022,Lucknow Super Giants,Krunal Pandya,6,9,0,0,66.67,run out
174,2022,Lucknow Super Giants,Ayush Badoni,0,1,0,0,0.0,caught
174,2022,Lucknow Super Giants,Nicholas Pooran,3,22,0,0,13.64,lbw
174,2022,Sunrisers Hyderabad,Kane Williamson,64,68,6,4,94.12,lbw
174,2022,Sunrisers Hyderabad,Abhishek Sharma,19,19,0,1,100.0,caught
174,2022,Sunrisers Hyderabad,Heinrich Klaasen,8,19,0,0,42.11,bowled
174,2022,Sunrisers Hyderabad,Aiden Markram,17,30,1,0,56.67,run out
174,2022,Sunrisers Hyderabad,Bhuvneshwar Kumar,20,32,2,1,62.5,lbw
174,2022,Sunrisers Hyderabad,T Natarajan,18,26,1,1,69.23,run out
174,2022,Sunrisers Hyderabad,Washington Sundar,1,2,0,0,50.0,not out
174,2022,Sunrisers Hyderabad,Marco Jansen,3,7,0,0,42.86,bowled
175,2022,Punjab Kings,KL Rahul,59,78,1,1,75.64,caught
175,2022,Punjab Kings,Shikhar Dhawan,33,46,3,0,71.74,caught
175,2022,Punjab Kings,Liam Livingstone,10,14,0,0,71.43,run out
175,2022,Punjab Kings,Jonny Bairstow,11,11,0,0,100.0,bowled
175,2022,Punjab Kings,Arshdeep Singh,57,61,4,3,93.44,caught
175,2022,Punjab Kings,Kagiso Rabada,2,4,0,0,50.0,lbw
175,2022,Punjab Kings,Sam Curran,2,13,0,0,15.38,run out
175,2022,Punjab Kings,Rishi Dhawan,0,4,0,0,0.0,lbw
175,2022,Sunrisers Hyderabad,Kane Williamson,39,51,0,1,76.47,bowled
175,2022,Sunrisers Hyderabad,Abhishek Sharma,18,32,1,0,56.25,lbw
175,2022,Sunrisers Hyderabad,Heinrich Klaasen,49,49,0,0,100.0,lbw
175,2022,Sunrisers Hyderabad,Aiden Markram,15,15,1,1,100.0,bowled
175,2022,Sunrisers Hyderabad,Bhuvneshwar Kumar,19,34,0,1,55.88,bowled
175,2022,Sunrisers Hyderabad,T Natarajan,11,28,1,0,39.29,run out
175,2022,Sunrisers Hyderabad,Washington Sundar,3,20,0,0,15.0,lbw
175,2022,Sunrisers Hyderabad,Marco Jansen,2,5,0,0,40.0,bowled
176,2022,Punjab Kings,KL Rahul,55,63,4,2,87.3,bowled
176,2022,Punjab Kings,Shikhar Dhawan,45,53,4,1,84.91,caught
176,2022,Punjab Kings,Liam Livingstone,51,59,2,0,86.44,caught
176,2022,Punjab Kings,Jonny Bairstow,6,25,0,0,24.0,not out
176,2022,Punjab Kings,Arshdeep Singh,17,19,0,1,89.47,bowled
176,2022,Punjab Kings,Kagiso Rabada,0,4,0,0,0.0,bowled
176,2022,Punjab Kings,Sam Curran,5,23,0,0,21.74,caught
176,2022,Punjab Kings,Rishi Dhawan,4,20,0,0,20.0,not out
176,2022,Royal Challengers Bangalore,Virat Kohli,2,14,0,0,14.29,caught
176,2022,Royal Challengers Bangalore,Faf du Plessis,44,47,0,0,93.62,bowled
176,2022,Royal Challengers Bangalore,Glenn Maxwell,11,16,1,0,68.75,bowled
176,2022,Royal Challengers Bangalore,Dinesh Karthik,35,37,1,0,94.59,caught
176,2022,Royal Challengers Bangalore,Harshal Patel,15,27,0,1,55.56,not out
176,2022,Royal Challengers Bangalore,Mohammed Siraj,67,80,0,1,83.75,run out
176,2022,Royal Challengers Bangalore,Wanindu Hasaranga,4,7,0,0,57.14,caught
176,2022,Royal Challengers Bangalore,Shahbaz Ahmed,12,18,0,0,66.67,bowled
177,2022,Delhi Capitals,David Warner,67,81,4,0,82.72,run out
177,2022,Delhi Capitals,Prithvi Shaw,17,31,0,0,54.84,run out
177,2022,Delhi Capitals,Rishabh Pant,14,27,0,0,51.85,caught
177,2022,Delhi Capitals,Axar Patel,70,86,1,4,81.4,run out
177,2022,Delhi Capitals,Anrich Nortje,1,5,0,0,20.0,lbw
177,2022,Delhi Capitals,Kuldeep Yadav,3,18,0,0,16.67,run out
177,2022,Delhi Capitals,Mitchell Marsh,1,8,0,0,12.5,run out
177,2022,Delhi Capitals,Phil Salt,0,5,0,0,0.0,bowled
177,2022,Sunrisers Hyderabad,Kane Williamson,36,53,0,2,67.92,not out
177,2022,Sunrisers Hyderabad,Abhishek Sharma,46,57,3,0,80.7,caught
177,2022,Sunrisers Hyderabad,Heinrich Klaasen,21,41,1,1,51.22,bowled
177,2022,Sunrisers Hyderabad,Aiden Markram,17,23,1,0,73.91,bowled
177,2022,Sunrisers Hyderabad,Bhuvneshwar Kumar,15,27,0,1,55.56,not out
177,2022,Sunrisers Hyderabad,T Natarajan,48,65,2,3,73.85,lbw
177,2022,Sunrisers Hyderabad,Washington Sundar,12,27,0,0,44.44,run out
177,2022,Sunrisers Hyderabad,Marco Jansen,15,26,0,1,57.69,not out
178,2022,Lucknow Super Giants,KL Rahul,37,49,1,0,75.51,not out
178,2022,Lucknow Super Giants,Quinton de Kock,42,49,2,2,85.71,caught
178,2022,Lucknow Super Giants,Marcus Stoinis,11,11,1,0,100.0,caught
178,2022,Lucknow Super Giants,Deepak Hooda,35,50,3,1,70.0,bowled
178,2022,Lucknow Super Giants,Avesh Khan,31,47,3,0,65.96,lbw
178,2022,Lucknow Super Giants,Krunal Pandya,15,22,1,1,68.18,caught
178,2022,Lucknow Super Giants,Ayush Badoni,2,19,0,0,10.53,run out
178,2022,Lucknow Super Giants,Nicholas Pooran,5,15,0,0,33.33,bowled
178,2022,Kolkata Knight Riders,Shreyas Iyer,75,86,7,4,87.21,caught
178,2022,Kolkata Knight Riders,Venkatesh Iyer,43,54,2,0,79.63,run out
178,2022,Kolkata Knight Riders,Andre Russell,5,24,0,0,20.83,bowled
178,2022,Kolkata Knight Riders,Sunil Narine,49,49,1,2,100.0,lbw
178,2022,Kolkata Knight Riders,Pat Cummins,27,38,1,1,71.05,run out
178,2022,Kolkata Knight Riders,Rinku Singh,7,11,0,0,63.64,caught
178,2022,Kolkata Knight Riders,Nitish Rana,3,6,0,0,50.0,bowled
178,2022,Kolkata Knight Riders,Varun Chakravarthy,3,4,0,0,75.0,lbw
179,2022,Sunrisers Hyderabad,Kane Williamson,26,36,0,1,72.22,run out
179,2022,Sunrisers Hyderabad,Abhishek Sharma,53,57,2,1,92.98,bowled
179,2022,Sunrisers Hyderabad,Heinrich Klaasen,67,80,5,4,83.75,run out
179,2022,Sunrisers Hyderabad,Aiden Markram,6,19,0,0,31.58,not out
179,2022,Sunrisers Hyderabad,Bhuvneshwar Kumar,58,74,3,1,78.38,bowled
179,2022,Sunrisers Hyderabad,T Natarajan,0,3,0,0,0.0,lbw
179,2022,Sunrisers Hyderabad,Washington Sundar,0,3,0,0,0.0,run out
179,2022,Sunrisers Hyderabad,Marco Jansen,3,9,0,0,33.33,lbw
179,2022,Lucknow Super Giants,KL Rahul,76,90,6,2,84.44,caught
179,2022,Lucknow Super Giants,Quinton de Kock,40,46,2,1,86.96,run out
179,2022,Lucknow Super Giants,Marcus Stoinis,7,22,0,0,31.82,lbw
179,2022,Lucknow Super Giants,Deepak Hooda,44,52,1,1,84.62,caught
179,2022,Lucknow Super Giants,Avesh Khan,37,37,1,2,100.0,lbw
179,2022,Lucknow Super Giants,Krunal Pandya,1,6,0,0,16.67,run out
179,2022,Lucknow Super Giants,Ayush Badoni,2,6,0,0,33.33,bowled
179,2022,Lucknow Super Giants,Nicholas Pooran,0,1,0,0,0.0,bowled
180,2022,Royal Challengers Bangalore,Virat Kohli,24,38,0,1,63.16,caught
180,2022,Royal Challengers Bangalore,Faf du Plessis,4,13,0,0,30.77,bowled
180,2022,Royal Challengers Bangalore,Glenn Maxwell,52,66,1,2,78.79,lbw
180,2022,Royal Challengers Bangalore,Dinesh Karthik,48,66,1,0,72.73,run out
180,2022,Royal Challengers Bangalore,Harshal Patel,10,28,1,0,35.71,run out
180,2022,Royal Challengers Bangalore,Mohammed Siraj,15,32,0,0,46.88,not out
180,2022,Royal Challengers Bangalore,Wanindu Hasaranga,2,14,0,0,14.29,caught
180,2022,Royal Challengers Bangalore,Shahbaz Ahmed,32,37,2,2,86.49,not out
180,2022,Gujarat Titans,Hardik Pandya,70,80,1,4,87.5,bowled
180,2022,Gujarat Titans,Shubman Gill,47,66,1,1,71.21,run out
180,2022,Gujarat Titans,David Miller,5,10,0,0,50.0,not out
180,2022,Gujarat Titans,Matthew Wade,0,2,0,0,0.0,bowled
180,2022,Gujarat Titans,Mohammed Shami,0,1,0,0,0.0,caught
180,2022,Gujarat Titans,Rashid Khan,0,4,0,0,0.0,run out
180,2022,Gujarat Titans,Wriddhiman Saha,0,2,0,0,0.0,not out
180,2022,Gujarat Titans,Lockie Ferguson,0,3,0,0,0.0,not out
181,2022,Lucknow Super Giants,KL Rahul,7,10,0,0,70.0,lbw
181,2022,Lucknow Super Giants,Quinton de Kock,42,43,1,1,97.67,not out
181,2022,Lucknow Super Giants,Marcus Stoinis,64,81,6,4,79.01,lbw
181,2022,Lucknow Super Giants,Deepak Hooda,22,28,2,0,78.57,bowled
181,2022,Lucknow Super Giants,Avesh Khan,1,6,0,0,16.67,run out
181,2022,Lucknow Super Giants,Krunal Pandya,0,5,0,0,0.0,caught
181,2022,Lucknow Super Giants,Ayush Badoni,2,2,0,0,100.0,caught
181,2022,Lucknow Super Giants,Nicholas Pooran,0,2,0,0,0.0,caught
181,2022,Rajasthan Royals,Sanju Samson,20,38,0,1,52.63,lbw
181,2022,Rajasthan Royals,Jos Buttler,76,88,5,4,86.36,not out
181,2022,Rajasthan Royals,Yashasvi Jaiswal,39,43,0,0,90.7,bowled
181,2022,Rajasthan Royals,Devdutt Padikkal,1,16,0,0,6.25,caught
181,2022,Rajasthan Royals,Trent Boult,3,17,0,0,17.65,lbw
181,2022,Rajasthan Royals,Yuzvendra Chahal,0,1,0,0,0.0,bowled
181,2022,Rajasthan Royals,Shimron Hetmyer,0,1,0,0,0.0,lbw
181,2022,Rajasthan Royals,Ravichandran Ashwin,0,5,0,0,0.0,bowled
182,2022,Sunrisers Hyderabad,Kane Williamson,38,45,0,2,84.44,run out
182,2022,Sunrisers Hyderabad,Abhishek Sharma,62,80,3,1,77.5,lbw
182,2022,Sunrisers Hyderabad,Heinrich Klaasen,59,78,1,2,75.64,lbw
182,2022,Sunrisers Hyderabad,Aiden Markram,1,5,0,0,20.0,lbw
182,2022,Sunrisers Hyderabad,Bhuvneshwar Kumar,2,19,0,0,10.53,caught
182,2022,Sunrisers Hyderabad,T Natarajan,1,18,0,0,5.56,caught
182,2022,Sunrisers Hyderabad,Washington Sundar,1,16,0,0,6.25,bowled
182,2022,Sunrisers Hyderabad,Marco Jansen,0,2,0,0,0.0,lbw
182,2022,Royal Challengers Bangalore,Virat Kohli,12,23,0,0,52.17,lbw
182,2022,Royal Challengers Bangalore,Faf du Plessis,59,76,5,2,77.63,run out
182,2022,Royal Challengers Bangalore,Glenn Maxwell,35,36,2,2,97.22,not out
182,2022,Royal Challengers Bangalore,Dinesh Karthik,45,61,4,1,73.77,not out
182,2022,Royal Challengers Bangalore,Harshal Patel,10,20,1,0,50.0,bowled
182,2022,Royal Challengers Bangalore,Mohammed Siraj,25,30,0,1,83.33,run out
182,2022,Royal Challengers Bangalore,Wanindu Hasaranga,15,19,0,1,78.95,lbw
182,2022,Royal Challengers Bangalore,Shahbaz Ahmed,11,17,1,0,64.71,caught
183,2023,Kolkata Knight Riders,Shreyas Iyer,35,44,0,2,79.55,bowled
183,2023,Kolkata Knight Riders,Venkatesh Iyer,58,63,3,3,92.06,run out
183,2023,Kolkata Knight Riders,Andre Russell,66,77,3,3,85.71,caught
183,2023,Kolkata Knight Riders,Sunil Narine,13,19,1,0,68.42,bowled
183,2023,Kolkata Knight Riders,Pat Cummins,9,10,0,0,90.0,caught
183,2023,Kolkata Knight Riders,Rinku Singh,3,13,0,0,23.08,not out
183,2023,Kolkata Knight Riders,Nitish Rana,1,1,0,0,100.0,not out
183,2023,Kolkata Knight Riders,Varun Chakravarthy,0,5,0,0,0.0,lbw
183,2023,Lucknow Super Giants,KL Rahul,23,24,0,1,95.83,not out
183,2023,Lucknow Super Giants,Quinton de Kock,28,42,1,1,66.67,lbw
183,2023,Lucknow Super Giants,Marcus Stoinis,9,24,0,0,37.5,lbw
183,2023,Lucknow Super Giants,Deepak Hooda,44,57,2,0,77.19,not out
183,2023,Lucknow Super Giants,Avesh Khan,24,42,1,1,57.14,not out
183,2023,Lucknow Super Giants,Krunal Pandya,0,2,0,0,0.0,not out
183,2023,Lucknow Super Giants,Ayush Badoni,5,12,0,0,41.67,run out
183,2023,Lucknow Super Giants,Nicholas Pooran,4,21,0,0,19.05,run out
184,2023,Sunrisers Hyderabad,Kane Williamson,49,56,3,0,87.5,lbw
184,2023,Sunrisers Hyderabad,Abhishek Sharma,38,40,2,2,95.0,not out
184,2023,Sunrisers Hyderabad,Heinrich Klaasen,73,74,0,1,98.65,run out
184,2023,Sunrisers Hyderabad,Aiden Markram,30,35,0,0,85.71,not out
184,2023,Sunrisers Hyderabad,Bhuvneshwar Kumar,9,19,0,0,47.37,not out
184,2023,Sunrisers Hyderabad,T Natarajan,6,6,0,0,100.0,lbw
184,2023,Sunrisers Hyderabad,Washington Sundar,6,19,0,0,31.58,caught
184,2023,Sunrisers Hyderabad,Marco Jansen,2,9,0,0,22.22,lbw
184,2023,Gujarat Titans,Hardik Pandya,54,72,4,1,75.0,bowled
184,2023,Gujarat Titans,Shubman Gill,3,15,0,0,20.0,bowled
184,2023,Gujarat Titans,David Miller,2,14,0,0,14.29,not out
184,2023,Gujarat Titans,Matthew Wade,17,22,0,1,77.27,run out
184,2023,Gujarat Titans,Mohammed Shami,60,78,5,2,76.92,caught
184,2023,Gujarat Titans,Rashid Khan,1,17,0,0,5.88,lbw
184,2023,Gujarat Titans,Wriddhiman Saha,13,29,1,0,44.83,run out
184,2023,Gujarat Titans,Lockie Ferguson,23,38,0,1,60.53,bowled
185,2023,Mumbai Indians,Rohit Sharma,0,5,0,0,0.0,not out
185,2023,Mumbai Indians,Ishan Kishan,33,38,3,2,86.84,lbw
185,2023,Mumbai Indians,Suryakumar Yadav,20,20,0,0,100.0,caught
185,2023,Mumbai Indians,Hardik Pandya,30,40,2,2,75.0,not out
185,2023,Mumbai Indians,Kieron Pollard,2,5,0,0,40.0,not out
185,2023,Mumbai Indians,Jasprit Bumrah,78,91,7,0,85.71,run out
185,2023,Mumbai Indians,Tilak Varma,38,43,0,2,88.37,lbw
185,2023,Mumbai Indians,Tim David,18,35,1,0,51.43,caught
185,2023,Kolkata Knight Riders,Shreyas Iyer,47,55,4,1,85.45,lbw
185,2023,Kolkata Knight Riders,Venkatesh Iyer,29,46,2,1,63.04,bowled
185,2023,Kolkata Knight Riders,Andre Russell,6,10,0,0,60.0,not out
185,2023,Kolkata Knight Riders,Sunil Narine,14,27,1,0,51.85,run out
185,2023,Kolkata Knight Riders,Pat Cummins,40,52,2,2,76.92,bowled
185,2023,Kolkata Knight Riders,Rinku Singh,10,13,1,0,76.92,caught
185,2023,Kolkata Knight Riders,Nitish Rana,0,3,0,0,0.0,lbw
185,2023,Kolkata Knight Riders,Varun Chakravarthy,0,1,0,0,0.0,caught
186,2023,Kolkata Knight Riders,Shreyas Iyer,4,20,0,0,20.0,bowled
186,2023,Kolkata Knight Riders,Venkatesh Iyer,79,82,7,0,96.34,bowled
186,2023,Kolkata Knight Riders,Andre Russell,59,72,1,2,81.94,lbw
186,2023,Kolkata Knight Riders,Sunil Narine,1,7,0,0,14.29,bowled
186,2023,Kolkata Knight Riders,Pat Cummins,1,11,0,0,9.09,caught
186,2023,Kolkata Knight Riders,Rinku Singh,0,1,0,0,0.0,lbw
186,2023,Kolkata Knight Riders,Nitish Rana,0,3,0,0,0.0,not out
186,2023,Kolkata Knight Riders,Varun Chakravarthy,0,1,0,0,0.0,bowled
186,2023,Punjab Kings,KL Rahul,58,69,1,0,84.06,bowled
186,2023,Punjab Kings,Shikhar Dhawan,70,78,7,3,89.74,caught
186,2023,Punjab Kings,Liam Livingstone,15,34,1,1,44.12,caught
186,2023,Punjab Kings,Jonny Bairstow,8,17,0,0,47.06,lbw
186,2023,Punjab Kings,Arshdeep Singh,4,13,0,0,30.77,lbw
186,2023,Punjab Kings,Kagiso Rabada,7,20,0,0,35.0,not out
186,2023,Punjab Kings,Sam Curran,14,25,1,0,56.0,bowled
186,2023,Punjab Kings,Rishi Dhawan,4,16,0,0,25.0,caught
187,2023,Lucknow Super Giants,KL Rahul,31,37,2,2,83.78,run out
187,2023,Lucknow Super Giants,Quinton de Kock,51,68,4,3,75.0,run out
187,2023,Lucknow Super Giants,Marcus Stoinis,57,76,1,2,75.0,run out
187,2023,Lucknow Super Giants,Deepak Hooda,0,3,0,0,0.0,lbw
187,2023,Lucknow Super Giants,Avesh Khan,5,6,0,0,83.33,caught
187,2023,Lucknow Super Giants,Krunal Pandya,5,11,0,0,45.45,bowled
187,2023,Lucknow Super Giants,Ayush Badoni,1,13,0,0,7.69,caught
187,2023,Lucknow Super Giants,Nicholas Pooran,4,6,0,0,66.67,caught
187,2023,Gujarat Titans,Hardik Pandya,59,71,1,0,83.1,lbw
